OrderNumber,SalesChannel,Salesteamindex,Orderqty,unitprice,unitcost,SalesPrice,CostPrice,Profit,SalesTeam,Region,ProductCategory,ProductName,state
SO12151,In-Store,5,8,308.71,220.5,2469.68,1764,705.68,Stephen Payne,South,Furniture,Bathroom Furniture,Arkansas
SO12152,Distributor,2,8,162.3,115.93,1298.4,927.44,370.96,Keith Griffin,Northeast,Decoratives,Photo Frames,Alabama
SO12153,Online,20,6,529.07,377.91,3174.42,2267.46,906.96,Joshua Kenedy,West,Drinkware,Bar Tools,California
SO12154,Online,14,7,616.78,440.56,4317.46,3083.92,1233.54,Paul Holmes,Midwest,Accessories,Mirrors,Arizona
SO12155,Online,25,2,390.56,278.97,781.12,557.94,223.18,Patrick Graham,South,Electronics,TV and video,California
SO12156,Distributor,1,8,175.69,125.5,1405.52,1004,401.52,Adam Hernandez,Northeast,Kitchenery,Cookware,Alabama
SO12157,Wholesale,15,9,338.33,241.67,3044.97,2175.03,869.94,Roger Alexander,Midwest,Furniture,Outdoor Furniture,Arizona
SO12158,In-Store,13,10,262.95,187.82,2629.5,1878.2,751.3,Todd Roberts,West,Kitchenery,Bakeware,Arizona
SO12159,Online,7,8,347.42,248.16,2779.36,1985.28,794.08,Shawn Cook,Midwest,Kitchenery,Dinnerware,Arizona
SO12160,Distributor,15,2,237.22,169.45,474.44,338.9,135.54,Roger Alexander,Midwest,Furniture,Outdoor Furniture,Arizona
SO12161,Distributor,14,7,482.65,344.75,3378.55,2413.25,965.3,Paul Holmes,Midwest,Accessories,Mirrors,Arizona
SO12162,Distributor,1,5,471.55,336.82,2357.75,1684.1,673.65,Adam Hernandez,Northeast,Kitchenery,Cookware,Alabama
SO12163,Online,13,4,427.25,305.18,1709,1220.72,488.28,Todd Roberts,West,Kitchenery,Bakeware,Arizona
SO12164,Online,17,4,511.07,365.05,2044.28,1460.2,584.08,Frank Brown,Northeast,Furniture,Furniture Cushions,California
SO12165,Wholesale,12,9,250.29,178.78,2252.61,1609.02,643.59,Carl Nguyen,Midwest,Furniture,Dining Furniture,Arizona
SO12166,Online,6,6,528.29,377.35,3169.74,2264.1,905.64,Joshua Bennett,Northeast,Electronics,Computers,Arizona
SO12167,Online,12,10,299.23,213.74,2992.3,2137.4,854.9,Carl Nguyen,Midwest,Furniture,Dining Furniture,Arizona
SO12168,Distributor,10,6,392.79,280.56,2356.74,1683.36,673.38,Jonathan Hawkins,West,Beddings,Blankets,Arizona
SO12169,Distributor,10,7,233.43,166.74,1634.01,1167.18,466.83,Jonathan Hawkins,West,Beddings,Blankets,Arizona
SO12170,In-Store,1,3,316.27,225.91,948.81,677.73,271.08,Adam Hernandez,Northeast,Kitchenery,Cookware,Alabama
SO12171,Distributor,7,2,345.37,246.7,690.74,493.4,197.34,Shawn Cook,Midwest,Kitchenery,Dinnerware,Arizona
SO12172,Online,12,8,646.38,461.7,5171.04,3693.6,1477.44,Carl Nguyen,Midwest,Furniture,Dining Furniture,Arizona
SO12173,In-Store,1,5,425.85,304.18,2129.25,1520.9,608.35,Adam Hernandez,Northeast,Kitchenery,Cookware,Alabama
SO12174,Distributor,22,2,511.67,365.48,1023.34,730.96,292.38,Joe Price,Northeast,Drinkware,Wine Storage,California
SO12175,Distributor,25,8,572.44,408.88,4579.52,3271.04,1308.48,Patrick Graham,South,Electronics,TV and video,California
SO12176,Distributor,12,4,155.64,111.17,622.56,444.68,177.88,Carl Nguyen,Midwest,Furniture,Dining Furniture,Arizona
SO12177,Wholesale,1,10,450,321.43,4500,3214.3,1285.7,Adam Hernandez,Northeast,Kitchenery,Cookware,Alabama
SO12178,Wholesale,24,4,399.72,285.52,1598.88,1142.08,456.8,Roy Rice,Midwest,Decoratives,Wall Frames,California
SO12179,Distributor,17,2,150.06,107.18,300.12,214.36,85.76,Frank Brown,Northeast,Furniture,Furniture Cushions,California
SO12180,Online,21,9,315.71,225.51,2841.39,2029.59,811.8,Samuel Fowler,Midwest,Decoratives,Floral,California
SO12181,In-Store,21,10,410.24,293.03,4102.4,2930.3,1172.1,Samuel Fowler,Midwest,Decoratives,Floral,California
SO12182,In-Store,12,10,324.89,232.07,3248.9,2320.7,928.2,Carl Nguyen,Midwest,Furniture,Dining Furniture,Arizona
SO12183,Wholesale,25,6,581.14,415.1,3486.84,2490.6,996.24,Patrick Graham,South,Electronics,TV and video,California
SO12184,Wholesale,18,10,531.93,379.95,5319.3,3799.5,1519.8,Shawn Wallace,South,Sports,Basketball,California
SO12185,Online,9,1,368.37,263.12,368.37,263.12,105.25,Joshua Ryan,Midwest,Sports,Baseball,Arizona
SO12186,In-Store,15,7,258.34,184.53,1808.38,1291.71,516.67,Roger Alexander,Midwest,Furniture,Outdoor Furniture,Arizona
SO12187,In-Store,9,3,480.52,343.23,1441.56,1029.69,411.87,Joshua Ryan,Midwest,Sports,Baseball,Arizona
SO12188,Online,7,7,356.91,254.94,2498.37,1784.58,713.79,Shawn Cook,Midwest,Kitchenery,Dinnerware,Arizona
SO12189,Distributor,16,7,445.39,318.14,3117.73,2226.98,890.75,Anthony Berry,West,Drinkware,Stemware,California
SO12190,Distributor,25,9,494.63,353.31,4451.67,3179.79,1271.88,Patrick Graham,South,Electronics,TV and video,California
SO12191,Wholesale,4,2,498.79,356.28,997.58,712.56,285.02,Chris Armstrong,Northeast,Kitchenery,Serveware,Alabama
SO12192,In-Store,10,1,249.85,178.46,249.85,178.46,71.39,Jonathan Hawkins,West,Beddings,Blankets,Arizona
SO12193,In-Store,21,3,547.52,391.09,1642.56,1173.27,469.29,Samuel Fowler,Midwest,Decoratives,Floral,California
SO12194,Online,3,2,469.69,335.49,939.38,670.98,268.4,Jerry Green,West,Lighting,Table Lamps,Alabama
SO12195,In-Store,17,1,355.54,253.96,355.54,253.96,101.58,Frank Brown,Northeast,Furniture,Furniture Cushions,California
SO12196,In-Store,3,9,457.11,326.51,4113.99,2938.59,1175.4,Jerry Green,West,Lighting,Table Lamps,Alabama
SO12197,In-Store,5,2,217.46,155.33,434.92,310.66,124.26,Stephen Payne,South,Furniture,Bathroom Furniture,Arkansas
SO12198,Online,16,9,208.98,149.27,1880.82,1343.43,537.39,Anthony Berry,West,Drinkware,Stemware,California
SO12199,In-Store,8,7,506.66,361.9,3546.62,2533.3,1013.32,George Lewis,West,Drinkware,Cocktail Glasses,Arizona
SO12200,Online,22,5,519.07,370.76,2595.35,1853.8,741.55,Joe Price,Northeast,Drinkware,Wine Storage,California
SO12201,In-Store,1,8,614.89,439.21,4919.12,3513.68,1405.44,Adam Hernandez,Northeast,Kitchenery,Cookware,Alabama
SO12202,In-Store,2,5,397.98,284.27,1989.9,1421.35,568.55,Keith Griffin,Northeast,Decoratives,Photo Frames,Alabama
SO12203,Online,10,4,430.01,307.15,1720.04,1228.6,491.44,Jonathan Hawkins,West,Beddings,Blankets,Arizona
SO12204,In-Store,18,3,405.18,289.42,1215.54,868.26,347.28,Shawn Wallace,South,Sports,Basketball,California
SO12205,Wholesale,19,4,610.27,435.91,2441.08,1743.64,697.44,Nicholas Cunningham,South,Collections,Vanities,California
SO12206,Wholesale,14,2,573.89,409.92,1147.78,819.84,327.94,Paul Holmes,Midwest,Accessories,Mirrors,Arizona
SO12207,Distributor,18,3,543.34,388.1,1630.02,1164.3,465.72,Shawn Wallace,South,Sports,Basketball,California
SO12208,In-Store,22,2,271.31,193.79,542.62,387.58,155.04,Joe Price,Northeast,Drinkware,Wine Storage,California
SO12209,In-Store,8,7,518.85,370.61,3631.95,2594.27,1037.68,George Lewis,West,Drinkware,Cocktail Glasses,Arizona
SO12210,In-Store,4,10,448.56,320.4,4485.6,3204,1281.6,Chris Armstrong,Northeast,Kitchenery,Serveware,Alabama
SO12211,In-Store,23,10,239.37,170.98,2393.7,1709.8,683.9,Douglas Tucker,Midwest,Accessories,Accessories,California
SO12212,In-Store,7,5,342.29,244.49,1711.45,1222.45,489,Shawn Cook,Midwest,Kitchenery,Dinnerware,Arizona
SO12213,Online,5,8,448.89,320.64,3591.12,2565.12,1026,Stephen Payne,South,Furniture,Bathroom Furniture,Arkansas
SO12214,In-Store,3,1,354.72,253.37,354.72,253.37,101.35,Jerry Green,West,Lighting,Table Lamps,Alabama
SO12215,In-Store,14,7,555.26,396.61,3886.82,2776.27,1110.55,Paul Holmes,Midwest,Accessories,Mirrors,Arizona
SO12216,Wholesale,26,5,418.78,299.13,2093.9,1495.65,598.25,Donald Reynolds,South,Lighting,Candles,California
SO12217,Online,1,9,278.24,198.75,2504.16,1788.75,715.41,Adam Hernandez,Northeast,Kitchenery,Cookware,Alabama
SO12218,Online,17,2,314.42,224.59,628.84,449.18,179.66,Frank Brown,Northeast,Furniture,Furniture Cushions,California
SO12219,Wholesale,24,6,454.15,324.4,2724.9,1946.4,778.5,Roy Rice,Midwest,Decoratives,Wall Frames,California
SO12220,Wholesale,4,4,511.34,365.24,2045.36,1460.96,584.4,Chris Armstrong,Northeast,Kitchenery,Serveware,Alabama
SO12221,In-Store,1,6,257.06,183.62,1542.36,1101.72,440.64,Adam Hernandez,Northeast,Kitchenery,Cookware,Alabama
SO12222,Distributor,15,8,234.73,167.67,1877.84,1341.36,536.48,Roger Alexander,Midwest,Furniture,Outdoor Furniture,Arizona
SO12223,Distributor,17,7,246.17,175.83,1723.19,1230.81,492.38,Frank Brown,Northeast,Furniture,Furniture Cushions,California
SO12224,In-Store,14,10,597.73,426.95,5977.3,4269.5,1707.8,Paul Holmes,Midwest,Accessories,Mirrors,Arizona
SO12225,In-Store,7,3,232.86,166.33,698.58,498.99,199.59,Shawn Cook,Midwest,Kitchenery,Dinnerware,Arizona
SO12226,In-Store,23,1,228.7,163.36,228.7,163.36,65.34,Douglas Tucker,Midwest,Accessories,Accessories,California
SO12227,Wholesale,25,9,625.46,446.76,5629.14,4020.84,1608.3,Patrick Graham,South,Electronics,TV and video,California
SO12228,Distributor,11,4,505.52,361.09,2022.08,1444.36,577.72,Joshua Little,South,Decoratives,Ornaments,Arizona
SO12229,Online,14,9,503.74,359.81,4533.66,3238.29,1295.37,Paul Holmes,Midwest,Accessories,Mirrors,Arizona
SO12230,In-Store,14,7,560.55,400.4,3923.85,2802.8,1121.05,Paul Holmes,Midwest,Accessories,Mirrors,Arizona
SO12231,Wholesale,22,4,329.65,235.47,1318.6,941.88,376.72,Joe Price,Northeast,Drinkware,Wine Storage,California
SO12232,In-Store,14,2,420.91,300.65,841.82,601.3,240.52,Paul Holmes,Midwest,Accessories,Mirrors,Arizona
SO12233,In-Store,6,7,291.94,208.53,2043.58,1459.71,583.87,Joshua Bennett,Northeast,Electronics,Computers,Arizona
SO12234,Online,20,7,213.16,152.26,1492.12,1065.82,426.3,Joshua Kenedy,West,Drinkware,Bar Tools,California
SO12235,In-Store,19,10,437.47,312.48,4374.7,3124.8,1249.9,Nicholas Cunningham,South,Collections,Vanities,California
SO12236,Online,9,2,520.78,371.99,1041.56,743.98,297.58,Joshua Ryan,Midwest,Sports,Baseball,Arizona
SO12237,Distributor,12,9,350.58,250.41,3155.22,2253.69,901.53,Carl Nguyen,Midwest,Furniture,Dining Furniture,Arizona
SO12238,Wholesale,9,2,590.72,421.94,1181.44,843.88,337.56,Joshua Ryan,Midwest,Sports,Baseball,Arizona
SO12239,Distributor,10,3,274.63,196.16,823.89,588.48,235.41,Jonathan Hawkins,West,Beddings,Blankets,Arizona
SO12240,Wholesale,15,10,229.07,163.62,2290.7,1636.2,654.5,Roger Alexander,Midwest,Furniture,Outdoor Furniture,Arizona
SO12241,Online,18,7,184.68,131.91,1292.76,923.37,369.39,Shawn Wallace,South,Sports,Basketball,California
SO12242,Online,7,9,328.72,234.8,2958.48,2113.2,845.28,Shawn Cook,Midwest,Kitchenery,Dinnerware,Arizona
SO12243,Distributor,21,4,458.96,327.83,1835.84,1311.32,524.52,Samuel Fowler,Midwest,Decoratives,Floral,California
SO12244,Wholesale,23,3,604.33,431.66,1812.99,1294.98,518.01,Douglas Tucker,Midwest,Accessories,Accessories,California
SO12245,Online,9,1,407.43,291.02,407.43,291.02,116.41,Joshua Ryan,Midwest,Sports,Baseball,Arizona
SO12246,Online,19,10,249.15,177.96,2491.5,1779.6,711.9,Nicholas Cunningham,South,Collections,Vanities,California
SO12247,Online,17,8,559.82,399.87,4478.56,3198.96,1279.6,Frank Brown,Northeast,Furniture,Furniture Cushions,California
SO12248,Distributor,2,4,339.52,242.51,1358.08,970.04,388.04,Keith Griffin,Northeast,Decoratives,Photo Frames,Alabama
SO12249,Distributor,18,9,211.72,151.23,1905.48,1361.07,544.41,Shawn Wallace,South,Sports,Basketball,California
SO12250,Online,1,2,424.93,303.52,849.86,607.04,242.82,Adam Hernandez,Northeast,Kitchenery,Cookware,Alabama
SO12251,Online,23,1,389.75,278.39,389.75,278.39,111.36,Douglas Tucker,Midwest,Accessories,Accessories,California
SO12252,Online,6,3,404.14,288.67,1212.42,866.01,346.41,Joshua Bennett,Northeast,Electronics,Computers,Arizona
SO12253,Online,5,10,477.88,341.34,4778.8,3413.4,1365.4,Stephen Payne,South,Furniture,Bathroom Furniture,Arkansas
SO12254,In-Store,6,5,375.65,268.32,1878.25,1341.6,536.65,Joshua Bennett,Northeast,Electronics,Computers,Arizona
SO12255,Online,12,10,419.32,299.51,4193.2,2995.1,1198.1,Carl Nguyen,Midwest,Furniture,Dining Furniture,Arizona
SO12256,In-Store,3,9,294.54,210.38,2650.86,1893.42,757.44,Jerry Green,West,Lighting,Table Lamps,Alabama
SO12257,Online,21,6,493.68,352.63,2962.08,2115.78,846.3,Samuel Fowler,Midwest,Decoratives,Floral,California
SO12258,Online,17,3,390.49,278.92,1171.47,836.76,334.71,Frank Brown,Northeast,Furniture,Furniture Cushions,California
SO12259,Distributor,14,10,313.28,223.77,3132.8,2237.7,895.1,Paul Holmes,Midwest,Accessories,Mirrors,Arizona
SO12260,Distributor,5,4,421.47,301.05,1685.88,1204.2,481.68,Stephen Payne,South,Furniture,Bathroom Furniture,Arkansas
SO12261,Distributor,22,2,310.67,221.91,621.34,443.82,177.52,Joe Price,Northeast,Drinkware,Wine Storage,California
SO12262,Wholesale,20,6,471.43,336.74,2828.58,2020.44,808.14,Joshua Kenedy,West,Drinkware,Bar Tools,California
SO12263,Wholesale,18,10,597.99,427.14,5979.9,4271.4,1708.5,Shawn Wallace,South,Sports,Basketball,California
SO12264,In-Store,14,7,614.95,439.25,4304.65,3074.75,1229.9,Paul Holmes,Midwest,Accessories,Mirrors,Arizona
SO12265,In-Store,21,3,219.61,156.86,658.83,470.58,188.25,Samuel Fowler,Midwest,Decoratives,Floral,California
SO12266,Distributor,10,2,403.73,288.38,807.46,576.76,230.7,Jonathan Hawkins,West,Beddings,Blankets,Arizona
SO12267,Wholesale,15,9,446.03,318.59,4014.27,2867.31,1146.96,Roger Alexander,Midwest,Furniture,Outdoor Furniture,Arizona
SO12268,In-Store,24,2,257.32,183.8,514.64,367.6,147.04,Roy Rice,Midwest,Decoratives,Wall Frames,California
SO12269,In-Store,17,7,351.28,250.92,2458.96,1756.44,702.52,Frank Brown,Northeast,Furniture,Furniture Cushions,California
SO12270,In-Store,26,9,452.58,323.27,4073.22,2909.43,1163.79,Donald Reynolds,South,Lighting,Candles,California
SO12271,Distributor,18,3,596.08,425.77,1788.24,1277.31,510.93,Shawn Wallace,South,Sports,Basketball,California
SO12272,In-Store,18,7,545.59,389.7,3819.13,2727.9,1091.23,Shawn Wallace,South,Sports,Basketball,California
SO12273,In-Store,3,10,402.51,287.51,4025.1,2875.1,1150,Jerry Green,West,Lighting,Table Lamps,Alabama
SO12274,Online,13,2,181.12,129.37,362.24,258.74,103.5,Todd Roberts,West,Kitchenery,Bakeware,Arizona
SO12275,Wholesale,14,6,386.08,275.77,2316.48,1654.62,661.86,Paul Holmes,Midwest,Accessories,Mirrors,Arizona
SO12276,Online,5,9,365.97,261.41,3293.73,2352.69,941.04,Stephen Payne,South,Furniture,Bathroom Furniture,Arkansas
SO12277,Wholesale,17,3,489.39,349.56,1468.17,1048.68,419.49,Frank Brown,Northeast,Furniture,Furniture Cushions,California
SO12278,Wholesale,26,4,399.58,285.42,1598.32,1141.68,456.64,Donald Reynolds,South,Lighting,Candles,California
SO12279,Distributor,23,5,422.63,301.88,2113.15,1509.4,603.75,Douglas Tucker,Midwest,Accessories,Accessories,California
SO12280,In-Store,25,7,309.79,221.28,2168.53,1548.96,619.57,Patrick Graham,South,Electronics,TV and video,California
SO12281,In-Store,6,10,622.84,444.89,6228.4,4448.9,1779.5,Joshua Bennett,Northeast,Electronics,Computers,Arizona
SO12282,Online,25,2,229.78,164.13,459.56,328.26,131.3,Patrick Graham,South,Electronics,TV and video,California
SO12283,In-Store,9,2,365.59,261.14,731.18,522.28,208.9,Joshua Ryan,Midwest,Sports,Baseball,Arizona
SO12284,Online,25,9,301.47,215.33,2713.23,1937.97,775.26,Patrick Graham,South,Electronics,TV and video,California
SO12285,In-Store,13,3,309.36,220.97,928.08,662.91,265.17,Todd Roberts,West,Kitchenery,Bakeware,Arizona
SO12286,Distributor,16,8,306.81,219.15,2454.48,1753.2,701.28,Anthony Berry,West,Drinkware,Stemware,California
SO12287,Distributor,5,7,345.02,246.44,2415.14,1725.08,690.06,Stephen Payne,South,Furniture,Bathroom Furniture,Arkansas
SO12288,Distributor,2,8,357.92,255.66,2863.36,2045.28,818.08,Keith Griffin,Northeast,Decoratives,Photo Frames,Alabama
SO12289,Distributor,9,2,281.03,200.74,562.06,401.48,160.58,Joshua Ryan,Midwest,Sports,Baseball,Arizona
SO12290,In-Store,18,1,594.97,424.98,594.97,424.98,169.99,Shawn Wallace,South,Sports,Basketball,California
SO12291,Online,14,5,499.29,356.63,2496.45,1783.15,713.3,Paul Holmes,Midwest,Accessories,Mirrors,Arizona
SO12292,Online,24,4,471.11,336.51,1884.44,1346.04,538.4,Roy Rice,Midwest,Decoratives,Wall Frames,California
SO12293,Distributor,15,7,342.78,244.84,2399.46,1713.88,685.58,Roger Alexander,Midwest,Furniture,Outdoor Furniture,Arizona
SO12294,In-Store,2,4,333.02,237.87,1332.08,951.48,380.6,Keith Griffin,Northeast,Decoratives,Photo Frames,Alabama
SO12295,Distributor,13,10,638.46,456.04,6384.6,4560.4,1824.2,Todd Roberts,West,Kitchenery,Bakeware,Arizona
SO12296,Online,21,2,615.86,439.9,1231.72,879.8,351.92,Samuel Fowler,Midwest,Decoratives,Floral,California
SO12297,Online,20,4,350.93,250.67,1403.72,1002.68,401.04,Joshua Kenedy,West,Drinkware,Bar Tools,California
SO12298,Wholesale,5,2,609.58,435.42,1219.16,870.84,348.32,Stephen Payne,South,Furniture,Bathroom Furniture,Arkansas
SO12299,In-Store,25,4,533.97,381.41,2135.88,1525.64,610.24,Patrick Graham,South,Electronics,TV and video,California
SO12300,Distributor,25,7,381.97,272.84,2673.79,1909.88,763.91,Patrick Graham,South,Electronics,TV and video,California
SO12301,Distributor,18,1,314.93,224.95,314.93,224.95,89.98,Shawn Wallace,South,Sports,Basketball,California
SO12302,Online,9,1,550.88,393.48,550.88,393.48,157.4,Joshua Ryan,Midwest,Sports,Baseball,Arizona
SO12303,Distributor,7,10,333.48,238.2,3334.8,2382,952.8,Shawn Cook,Midwest,Kitchenery,Dinnerware,Arizona
SO12304,Wholesale,7,5,234.5,167.5,1172.5,837.5,335,Shawn Cook,Midwest,Kitchenery,Dinnerware,Arizona
SO12305,In-Store,13,5,624.38,445.98,3121.9,2229.9,892,Todd Roberts,West,Kitchenery,Bakeware,Arizona
SO12306,In-Store,4,3,647.66,462.61,1942.98,1387.83,555.15,Chris Armstrong,Northeast,Kitchenery,Serveware,Alabama
SO12307,Wholesale,8,9,600.04,428.6,5400.36,3857.4,1542.96,George Lewis,West,Drinkware,Cocktail Glasses,Arizona
SO12308,Wholesale,19,8,394.39,281.71,3155.12,2253.68,901.44,Nicholas Cunningham,South,Collections,Vanities,California
SO12309,In-Store,15,8,397.29,283.78,3178.32,2270.24,908.08,Roger Alexander,Midwest,Furniture,Outdoor Furniture,Arizona
SO12310,Online,20,1,195.43,139.59,195.43,139.59,55.84,Joshua Kenedy,West,Drinkware,Bar Tools,California
SO12311,Online,25,5,472.46,337.47,2362.3,1687.35,674.95,Patrick Graham,South,Electronics,TV and video,California
SO12312,In-Store,17,4,345.25,246.61,1381,986.44,394.56,Frank Brown,Northeast,Furniture,Furniture Cushions,California
SO12313,Online,15,2,462.63,330.45,925.26,660.9,264.36,Roger Alexander,Midwest,Furniture,Outdoor Furniture,Arizona
SO12314,Distributor,20,4,370.87,264.91,1483.48,1059.64,423.84,Joshua Kenedy,West,Drinkware,Bar Tools,California
SO12315,Online,13,9,459.96,328.54,4139.64,2956.86,1182.78,Todd Roberts,West,Kitchenery,Bakeware,Arizona
SO12316,Distributor,24,9,469.47,335.34,4225.23,3018.06,1207.17,Roy Rice,Midwest,Decoratives,Wall Frames,California
SO12317,Distributor,10,8,456.05,325.75,3648.4,2606,1042.4,Jonathan Hawkins,West,Beddings,Blankets,Arizona
SO12318,Online,15,6,419.6,299.71,2517.6,1798.26,719.34,Roger Alexander,Midwest,Furniture,Outdoor Furniture,Arizona
SO12319,Online,14,4,352.07,251.48,1408.28,1005.92,402.36,Paul Holmes,Midwest,Accessories,Mirrors,Arizona
SO12320,Distributor,13,7,302.54,216.1,2117.78,1512.7,605.08,Todd Roberts,West,Kitchenery,Bakeware,Arizona
SO12321,In-Store,20,8,549.93,392.8,4399.44,3142.4,1257.04,Joshua Kenedy,West,Drinkware,Bar Tools,California
SO12322,In-Store,7,7,482.05,344.32,3374.35,2410.24,964.11,Shawn Cook,Midwest,Kitchenery,Dinnerware,Arizona
SO12323,Online,3,5,259.76,185.54,1298.8,927.7,371.1,Jerry Green,West,Lighting,Table Lamps,Alabama
SO12324,Distributor,3,1,419.59,299.71,419.59,299.71,119.88,Jerry Green,West,Lighting,Table Lamps,Alabama
SO12325,Online,1,6,302.61,216.15,1815.66,1296.9,518.76,Adam Hernandez,Northeast,Kitchenery,Cookware,Alabama
SO12326,Distributor,6,10,536.72,383.37,5367.2,3833.7,1533.5,Joshua Bennett,Northeast,Electronics,Computers,Arizona
SO12327,Distributor,25,1,278.84,199.17,278.84,199.17,79.67,Patrick Graham,South,Electronics,TV and video,California
SO12328,In-Store,10,6,439.29,313.78,2635.74,1882.68,753.06,Jonathan Hawkins,West,Beddings,Blankets,Arizona
SO12329,In-Store,26,10,638.94,456.39,6389.4,4563.9,1825.5,Donald Reynolds,South,Lighting,Candles,California
SO12330,Wholesale,14,1,470.64,336.17,470.64,336.17,134.47,Paul Holmes,Midwest,Accessories,Mirrors,Arizona
SO12331,Distributor,4,6,278.58,198.98,1671.48,1193.88,477.6,Chris Armstrong,Northeast,Kitchenery,Serveware,Alabama
SO12332,Wholesale,26,3,158.88,113.48,476.64,340.44,136.2,Donald Reynolds,South,Lighting,Candles,California
